timestamp,source_ip,destination_ip,protocol,http_method,url,request_headers,request_body,response_code,response_size,response_headers,user_agent,payload_raw,attack_type_label,hour,day_of_week,is_weekend,is_attack,parsed_request_headers,parsed_response_headers,Host,User-Agent,Accept,Content-Type,Server,url_length,url_num_params,url_num_special_chars,url_has_sql_keywords,url_has_xss_patterns,url_has_cmd_injection,url_has_traversal,url_has_ssrf_patterns,url_has_typosquatting,url_contains_ip,url_has_credential_patterns,payload_length,request_body_length,payload_special_chars,payload_num_sql_keywords,payload_num_xss_patterns,payload_has_encoding,payload_is_empty,payload_contains_hex,combined_payload,response_code_group,is_error_response,is_success_response,is_redirect_response,response_size_ratio,is_redirect,payload_length_safe,response_payload_ratio,source_ip_freq,source_ip_attack_ratio,is_known_attacker_ip,destination_ip_freq,destination_ip_attack_count,is_attack_tool_ua,ua_is_browser,ua_is_bot,ua_length,server_type,attack_pattern_sql,attack_pattern_xss,attack_pattern_cmd,attack_pattern_traversal,attack_pattern_ssrf,attack_pattern_typosquatting,attack_pattern_credential,special_chars_ratio,url_param_ratio,is_https,is_post_method,is_get_method,url_path_depth,url_has_sensitive_file,timestamp_min,requests_per_ip_per_minute,source_ip_error_ratio
2026-03-16 12:10:11,192.168.1.16,52.45.123.89,https,get,/css/style.css,"{""Host"":""198.51.100.23"",""User-Agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15"",""Accept"":""*/*""}",,200,4689,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,,normal,12,0,0,0,"{'Host': '198.51.100.23', 'User-Agent': 'Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",198.51.100.23,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,*/*,text/html,nginx,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2xx,0,1,0,0.0,0,1,4689.0,10,0.3,0,993,582,0,0,0,75,nginx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2026-03-16 12:10:00,1,0.3
2026-03-12 21:53:32,104.18.24.29,104.18.24.12,http,get,/traceroute?host=--upload=/tmp/malicious.php,"{""Host"":""203.0.113.45"",""User-Agent"":""BurpSuite/2023.12"",""Accept"":""*/*""}",,200,7402,"{""Content-Type"":""text/html"",""Server"":""IIS""}",BurpSuite/2023.12,--upload=/tmp/malicious.php,command_injection,21,3,0,1,"{'Host': '203.0.113.45', 'User-Agent': 'BurpSuite/2023.12', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",203.0.113.45,BurpSuite/2023.12,*/*,text/html,IIS,44,1,9,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,--upload=/tmp/malicious.php,2xx,0,1,0,274.14814814814815,0,27,274.14814814814815,3,0.3333333333333333,0,986,617,1,0,0,17,IIS,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0,0,0,1,0,2026-03-12 21:53:00,1,0.0
2026-03-10 05:23:20,172.16.0.61,52.45.123.89,http,post,/login,"{""Host"":""185.199.108.153"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",username=alice&password=Winter2024,500,7107,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,username=alice&password=winter2024,credential_stuffing_brute_force,5,1,0,1,"{'Host': '185.199.108.153', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",185.199.108.153,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,nginx,6,0,1,0,0,0,0,0,0,0,1,34,34,1,0,0,0,0,0,username=alice&password=winter2024username=alice&password=Winter2024,5xx,1,0,0,209.02941176470588,0,68,104.51470588235294,7,0.2857142857142857,0,993,582,0,1,0,81,nginx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.0,0,0,0,1,0,2026-03-10 05:23:00,1,0.14285714285714285
2026-03-19 12:20:26,192.168.1.126,172.67.128.45,http,post,/comment,"{""Host"":""192.168.1.1"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",comment=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,200,4277,"{""Content-Type"":""text/html"",""Server"":""IIS""}",XSStrike/3.1.5,<iframe src='javascript:alert(1)'>,xss,12,3,0,1,"{'Host': '192.168.1.1', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",192.168.1.1,XSStrike/3.1.5,*/*,text/html,IIS,8,0,1,0,0,0,0,0,0,0,0,34,60,4,0,3,0,0,0,<iframe src='javascript:alert(1)'>comment=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,2xx,0,1,0,125.79411764705883,0,94,45.5,17,0.5294117647058824,0,1020,627,1,0,0,14,IIS,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0,0,0,1,0,2026-03-19 12:20:00,1,0.4117647058823529
2026-03-14 23:31:20,10.0.0.132,172.67.128.45,http,get,/settings?limit=2,"{""Host"":""172.67.128.45"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0"",""Accept"":""*/*""}",,200,3473,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,,normal,23,5,1,0,"{'Host': '172.67.128.45', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",172.67.128.45,Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,*/*,text/html,nginx,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2xx,0,1,0,0.0,0,1,3473.0,10,0.7,0,1020,627,0,1,0,66,nginx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,0,0,1,0,2026-03-14 23:31:00,1,0.5
2026-03-18 10:50:48,192.168.1.122,3.12.45.78,https,get,https://gooogle.com/login,"{""Host"":""192.168.1.1"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,200,1085,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,gooogle.com,typosquatting_url_spoofing,10,2,0,1,"{'Host': '192.168.1.1', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",192.168.1.1,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,Apache,25,0,4,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,gooogle.com,2xx,0,1,0,98.63636363636364,0,11,98.63636363636364,12,0.5,0,951,546,0,1,0,81,Apache,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,2026-03-18 10:50:00,1,0.3333333333333333
2026-03-12 05:32:16,192.168.1.114,203.0.113.45,http,get,/contact?sort=books,"{""Host"":""203.0.113.45"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",,200,569,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,,normal,5,3,0,0,"{'Host': '203.0.113.45', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",203.0.113.45,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,nginx,19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2xx,0,1,0,0.0,0,1,569.0,11,0.6363636363636364,0,1028,611,0,1,0,80,nginx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,0,1,0,2026-03-12 05:32:00,1,0.5454545454545454
2026-03-12 04:50:49,192.168.1.127,3.12.45.78,https,get,/search?q=#<script>alert(document.domain)</script>,"{""Host"":""10.0.0.1"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",,200,3226,"{""Content-Type"":""text/html"",""Server"":""Apache""}",XSStrike/3.1.5,#<script>alert(document.domain)</script>,xss,4,3,0,1,"{'Host': '10.0.0.1', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",10.0.0.1,XSStrike/3.1.5,*/*,text/html,Apache,50,1,5,0,1,0,0,0,0,0,0,40,0,4,0,2,0,0,0,#<script>alert(document.domain)</script>,2xx,0,1,0,80.65,0,40,80.65,8,0.625,0,951,546,1,0,0,14,Apache,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0,0,0,1,0,2026-03-12 04:50:00,1,0.5
2026-03-20 23:40:33,10.0.0.105,104.18.24.12,https,get,/proxy?target=http://127.0.0.1:3306,"{""Host"":""34.120.45.67"",""User-Agent"":""SQLmap/1.8.4"",""Accept"":""*/*""}",,403,2070,"{""Content-Type"":""text/html"",""Server"":""nginx""}",SQLmap/1.8.4,http://127.0.0.1:3306,ssrf,23,4,0,1,"{'Host': '34.120.45.67', 'User-Agent': 'SQLmap/1.8.4', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",34.120.45.67,SQLmap/1.8.4,*/*,text/html,nginx,35,1,8,0,0,0,0,1,0,1,0,21,0,0,0,0,0,0,0,http://127.0.0.1:3306,4xx,1,0,0,98.57142857142857,0,21,98.57142857142857,12,0.6666666666666666,0,986,617,1,0,0,12,nginx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02857142857142857,0,0,0,1,0,2026-03-20 23:40:00,1,0.5833333333333334
2026-03-09 03:23:30,203.0.113.125,192.168.1.1,http,get,"/search?q=' and (select * from(select count(*),concat(database(),floor(rand(0)*2))x from information_schema.tables group by x)a)--","{""Host"":""3.12.45.78"",""User-Agent"":""BurpSuite/2023.12"",""Accept"":""*/*""}",,401,1532,"{""Content-Type"":""text/html"",""Server"":""nginx""}",BurpSuite/2023.12,"' and (select * from(select count(*),concat(database(),floor(rand(0)*2))x from information_schema.tables group by x)a)--",sql_injection,3,0,0,1,"{'Host': '3.12.45.78', 'User-Agent': 'BurpSuite/2023.12', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",3.12.45.78,BurpSuite/2023.12,*/*,text/html,nginx,130,1,7,1,0,0,0,0,0,0,0,120,0,1,1,0,0,0,0,"' and (select * from(select count(*),concat(database(),floor(rand(0)*2))x from information_schema.tables group by x)a)--",4xx,1,0,0,12.766666666666667,0,120,12.766666666666667,3,1.0,1,997,619,1,0,0,17,nginx,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.007692307692307693,0,0,0,1,1,2026-03-09 03:23:00,1,1.0
2026-03-20 16:43:11,198.51.100.29,203.0.113.45,https,get,https://amaz0n.com/login,"{""Host"":""104.18.24.12"",""User-Agent"":""BurpSuite/2023.12"",""Accept"":""*/*""}",,404,3234,"{""Content-Type"":""text/html"",""Server"":""nginx""}",BurpSuite/2023.12,amaz0n.com,typosquatting_url_spoofing,16,4,0,1,"{'Host': '104.18.24.12', 'User-Agent': 'BurpSuite/2023.12', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",104.18.24.12,BurpSuite/2023.12,*/*,text/html,nginx,24,0,4,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,amaz0n.com,4xx,1,0,0,323.4,0,10,323.4,1,1.0,1,1028,611,1,0,0,17,nginx,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,2026-03-20 16:43:00,1,1.0
2026-03-11 14:55:12,203.0.113.232,185.199.108.153,http,post,/products,"{""Host"":""185.199.108.153"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",username=john_doe&password=pass123,301,3161,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,,normal,14,2,0,0,"{'Host': '185.199.108.153', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",185.199.108.153,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,Cloudflare,9,0,1,0,0,0,0,0,0,0,1,0,34,0,0,0,0,1,0,username=john_doe&password=pass123,3xx,0,0,1,0.0,1,34,92.97058823529412,1,0.0,0,961,575,0,1,0,91,Cloudflare,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,2026-03-11 14:55:00,1,0.0
